OBJECTID_1,OBJECTID,STATE,COUNTY,TRACT,BLKGRP,SUM_POP100,SUM_HU100,SUM_TotPop,SUM_HispPo,SUM_NonHis,SUM_NHOneR,SUM_NH_Whi,SUM_NH_Bla,SUM_NH_AmI,SUM_NH_Asi,SUM_NH_Haw,SUM_NH_Oth,SUM_NH_2or,SUM_VAP_To,SUM_VAP_Hi,SUM_VAP_No,SUM_VAP_NH,SUM_VAP__1,SUM_VAP__2,SUM_VAP__3,SUM_VAP__4,SUM_VAP_Ha,SUM_VAP__5,SUM_VAP__6,SUM_TotHou,SUM_OccHU,SUM_Vacant,BG_ID,GEOID,BG_ID_1, Median_HHI ,No_HS,HS_Graduate,Some_College,BS_and_Higher,Shapearea,Shapelen,Percent_No_HS,Percent_HS_Graduate,Percent_Some_College,Percent_BS_and_Higher,% No HS
712,712,48,201,341301,1,930,476,930,142,788,763,350,68,8,336,1,0,25,780,93,687,666,295,60,4,306,1,0,21,476,439,37,4.82013E+11,15000US482013413011,4.82013E+11," 52,760 ",43,299,266,447,49788432.22,38287.56439, 4 ,28.341232,25.21327,42.369668,4.1%
963,963,48,201,430100,5,1092,774,1092,104,988,975,891,15,0,63,1,5,13,972,72,900,892,825,14,0,48,1,4,8,774,607,167,4.82014E+11,15000US482014301005,4.82014E+11," 52,907 ",93,121,173,472,4589710.616,11137.04097, 11 ,14.086147,20.139697,54.947614,10.8%
678,678,48,201,340100,1,3015,1154,3015,1273,1742,1697,990,429,4,267,1,6,45,2108,813,1295,1269,773,281,3,207,1,4,26,1154,1090,64,4.82013E+11,15000US482013401001,4.82013E+11," 52,974 ",214,247,464,301,48099471.58,28603.37428, 17 ,20.146819,37.846656,24.551387,17.5%
1584,1584,48,201,551600,2,5,2,5,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,1,4.82016E+11,15000US482015516002,4.82016E+11," 53,073 ",286,462,534,210,619683.7579,13336.98012, 19 ,30.965147,35.790885,14.075067,19.2%
1128,1128,48,201,451100,2,1516,816,1516,437,1079,1046,812,126,4,101,0,3,33,1229,286,943,920,734,96,3,84,0,3,23,816,736,80,4.82015E+11,15000US482014511002,4.82015E+11," 53,075 ",200,118,303,380,5013893.537,11972.09271, 20 ,11.788212,30.26973,37.962038,20.0%
309,309,48,201,250100,2,148,58,148,60,88,85,78,5,1,1,0,0,3,106,33,73,72,67,3,1,1,0,0,1,58,54,4,4.82013E+11,15000US482012501002,4.82013E+11," 53,079 ",401,373,436,184,31453058.3,27285.59558, 29 ,26.757532,31.276901,13.199426,28.8%
1288,1288,48,201,511100,1,1177,722,1177,377,800,787,542,201,4,38,1,1,13,1023,281,742,736,512,185,4,33,1,1,6,722,558,164,4.82015E+11,15000US482015111001,4.82015E+11," 53,125 ",242,204,285,293,7539452.7,11645.63125, 24 ,19.921875,27.832031,28.613281,23.6%
552,552,48,201,330301,2,2680,635,2680,2089,591,579,106,374,0,93,0,6,12,1658,1255,403,398,74,247,0,74,0,3,5,635,626,9,4.82013E+11,15000US482013303012,4.82013E+11," 53,133 ",668,353,362,175,8339601.428,22739.57079, 43 ,22.657253,23.234917,11.232349,42.9%
764,764,48,201,410900,2,826,531,826,160,666,660,581,36,0,41,0,2,6,744,132,612,608,538,31,0,37,0,2,4,531,489,42,4.82014E+11,15000US482014109002,4.82014E+11," 53,226 ",66,10,122,251,1766278.344,5416.618653, 15 ,2.227171,27.171492,55.902004,14.7%
1589,1589,48,201,552101,1,577,312,577,140,437,416,144,244,0,28,0,0,21,418,87,331,320,119,183,0,18,0,0,11,312,246,66,4.82016E+11,15000US482015521011,4.82016E+11," 53,333 ",156,572,848,837,2777156.476,25873.85509, 6 ,23.704932,35.142976,34.687111,6.5%
636,636,48,201,333000,2,785,311,785,670,115,111,90,12,2,7,0,0,4,549,439,110,109,88,12,2,7,0,0,1,311,238,73,4.82013E+11,15000US482013330002,4.82013E+11," 53,378 ",311,160,89,56,8050532.46,18435.36801, 50 ,25.974026,14.448052,9.090909,50.5%
715,715,48,201,341302,1,941,529,941,276,665,647,419,125,1,102,0,0,18,757,195,562,548,356,98,1,93,0,0,14,529,478,51,4.82013E+11,15000US482013413021,4.82013E+11," 53,447 ",138,124,444,425,4808171.269,9423.536619, 12 ,10.963749,39.257294,37.577365,12.2%
1508,1508,48,201,540700,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,0,4.82015E+11,15000US482015407002,4.82015E+11," 53,470 ",327,596,360,503,895303.1066,13183.59325, 18 ,33.370661,20.156775,28.163494,18.3%
1304,1304,48,201,511500,2,854,447,854,441,413,408,380,15,0,12,1,0,5,715,337,378,374,350,15,0,8,1,0,4,447,391,56,4.82015E+11,15000US482015115002,4.82015E+11," 53,477 ",159,194,151,138,3890576.817,8555.54864, 25 ,30.218069,23.520249,21.495327,24.8%
962,962,48,201,430100,4,688,385,688,174,514,507,408,27,2,68,0,2,7,537,136,401,397,319,27,1,48,0,2,4,385,334,51,4.82014E+11,15000US482014301004,4.82014E+11," 53,536 ",0,53,71,290,4697750.269,11114.26313, -   ,12.801932,17.149758,70.048309,0.0%
240,240,48,201,232402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+11,15000US482012324021,4.82012E+11," 53,542 ",225,178,448,154,541338.8278,5584.648494, 22 ,17.711443,44.577114,15.323383,22.4%
1203,1203,48,201,453402,1,990,290,990,477,513,483,69,180,2,230,0,2,30,707,311,396,376,58,118,2,196,0,2,20,290,281,9,4.82015E+11,15000US482014534021,4.82015E+11," 53,547 ",299,252,61,120,4251161.85,11158.15666, 41 ,34.426229,8.333333,16.393443,40.8%
565,565,48,201,330600,1,1333,425,1333,589,744,739,27,710,1,1,0,0,5,943,393,550,546,22,522,1,1,0,0,4,425,403,22,4.82013E+11,15000US482013306001,4.82013E+11," 53,558 ",550,364,214,53,8346555.936,12295.07963, 47 ,30.821338,18.120237,4.487722,46.6%
961,961,48,201,430100,3,1483,933,1483,416,1067,1041,786,100,1,150,0,4,26,1229,320,909,896,684,82,1,125,0,4,13,933,822,111,4.82014E+11,15000US482014301003,4.82014E+11," 53,583 ",56,69,319,321,5505048.316,9898.124071, 7 ,9.019608,41.699346,41.960784,7.3%
1469,1469,48,201,533100,3,2391,796,2391,741,1650,1624,173,1404,2,43,0,2,26,1716,485,1231,1218,155,1020,2,39,0,2,13,796,762,34,4.82015E+11,15000US482015331003,4.82015E+11," 53,583 ",284,613,342,390,9946855.814,16241.05303, 17 ,37.630448,20.994475,23.941068,17.4%
292,292,48,201,240701,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+11,15000US482012407012,4.82012E+11," 53,658 ",783,1594,1200,803,3422598.092,20887.76968, 18 ,36.392694,27.39726,18.333333,17.9%
1169,1169,48,201,452202,1,730,485,730,94,636,624,256,236,0,129,0,3,12,649,78,571,560,241,201,0,115,0,3,11,485,458,27,4.82015E+11,15000US482014522021,4.82015E+11," 53,665 ",0,91,74,271,9288286.653,12570.12859, -   ,20.87156,16.972477,62.155963,0.0%
367,367,48,201,251901,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+11,15000US482012519014,4.82013E+11," 53,681 ",136,702,669,350,84861391.29,65529.49044, 7 ,37.802908,36.025848,18.847604,7.3%
959,959,48,201,430100,1,791,568,791,88,703,696,626,34,0,36,0,0,7,713,71,642,635,574,27,0,34,0,0,7,568,491,77,4.82014E+11,15000US482014301001,4.82014E+11," 53,984 ",33,103,250,443,3359505.767,9709.886219, 4 ,12.424608,30.156815,53.437877,4.0%
497,497,48,201,314002,3,1217,914,1217,120,1097,1068,506,194,0,368,0,0,29,1095,101,994,971,487,164,0,320,0,0,23,914,767,147,4.82013E+11,15000US482013140023,4.82013E+11," 54,167 ",35,79,141,891,6972109.372,15935.45649, 3 ,6.893543,12.303665,77.748691,3.1%
668,668,48,201,334001,2,1769,609,1769,872,897,873,397,342,3,128,0,3,24,1216,545,671,652,344,203,3,100,0,2,19,609,576,33,4.82013E+11,15000US482013340012,4.82013E+11," 54,188 ",314,192,268,71,7949047.642,13695.2822, 37 ,22.721893,31.715976,8.402367,37.2%
732,732,48,201,350500,4,1607,486,1607,1068,539,531,257,176,6,85,0,7,8,1122,684,438,434,216,132,4,75,0,7,4,486,465,21,4.82014E+11,15000US482013505004,4.82014E+11," 54,188 ",247,327,343,84,6117676.537,10544.09041, 25 ,32.667333,34.265734,8.391608,24.7%
372,372,48,201,252200,2,383,200,383,147,236,226,38,170,3,15,0,0,10,273,102,171,163,33,116,3,11,0,0,8,200,178,22,4.82013E+11,15000US482012522002,4.82013E+11," 54,281 ",543,940,1062,289,1678168.393,17785.14437, 19 ,33.168666,37.473536,10.197601,19.2%
359,359,48,201,251600,1,39,12,39,5,34,34,34,0,0,0,0,0,0,27,2,25,25,25,0,0,0,0,0,0,12,10,2,4.82013E+11,15000US482012516001,4.82013E+11," 54,333 ",171,405,374,77,8054165.772,13451.72314, 17 ,39.435248,36.416748,7.497566,16.7%
529,529,48,201,321100,2,2934,892,2934,2109,825,807,495,132,4,167,0,9,18,1951,1301,650,639,416,87,2,131,0,3,11,892,854,38,4.82013E+11,15000US482013211002,4.82013E+11," 54,375 ",518,462,548,407,22797107.11,23955.77269, 27 ,23.875969,28.320413,21.033592,26.8%
1314,1314,48,201,520100,1,1597,934,1597,856,741,727,631,38,3,53,0,2,14,1241,611,630,619,547,28,3,41,0,0,11,934,603,331,4.82015E+11,15000US482015201001,4.82015E+11," 54,420 ",377,349,294,160,32798174,23713.37224, 32 ,29.576271,24.915254,13.559322,31.9%
1481,1481,48,201,533500,2,1447,410,1447,972,475,474,256,189,1,28,0,0,1,991,597,394,393,229,140,1,23,0,0,1,410,393,17,4.82015E+11,15000US482015335002,4.82015E+11," 54,444 ",379,282,254,124,6329689.147,11826.03527, 36 ,27.141482,24.446583,11.934552,36.5%
1491,1491,48,201,534002,1,149,43,149,76,73,71,4,67,0,0,0,0,2,95,44,51,50,4,46,0,0,0,0,1,43,41,2,4.82015E+11,15000US482015340021,4.82015E+11," 54,444 ",487,591,330,155,18439221.53,36556.16706, 31 ,37.8119,21.113244,9.916827,31.2%
1235,1235,48,201,454302,1,22,10,22,4,18,16,6,2,0,8,0,0,2,19,3,16,14,6,2,0,6,0,0,2,10,10,0,4.82015E+11,15000US482014543021,4.82015E+11," 54,477 ",274,519,762,529,756881.3688,14546.3528, 13 ,24.904031,36.564299,25.383877,13.1%
1458,1458,48,201,532600,2,1409,453,1409,632,777,763,180,555,1,25,0,2,14,1009,412,597,595,167,406,1,21,0,0,2,453,426,27,4.82015E+11,15000US482015326002,4.82015E+11," 54,519 ",79,105,210,81,4435431.566,8951.006756, 17 ,22.105263,44.210526,17.052632,16.6%
1185,1185,48,201,452801,1,2276,847,2276,622,1654,1614,285,592,4,728,1,4,40,1729,438,1291,1260,261,399,4,591,1,4,31,847,780,67,4.82015E+11,15000US482014528011,4.82015E+11," 54,659 ",584,462,438,421,6748932.834,11314.10667, 31 ,24.251969,22.992126,22.099738,30.7%
897,897,48,201,422100,3,1253,405,1253,708,545,528,274,200,6,48,0,0,17,906,471,435,424,232,145,6,41,0,0,11,405,381,24,4.82014E+11,15000US482014221003,4.82014E+11," 54,673 ",93,354,240,100,5461491.475,11953.52965, 12 ,44.98094,30.495553,12.70648,11.8%
267,267,48,201,233200,1,1493,473,1493,931,562,558,481,72,3,2,0,0,4,1021,567,454,452,409,40,1,2,0,0,2,473,450,23,4.82012E+11,15000US482012332001,4.82012E+11," 54,712 ",283,491,343,119,8483925.869,17394.24503, 23 ,39.724919,27.750809,9.627832,22.9%
1230,1230,48,201,454200,1,23,12,23,9,14,14,6,5,0,3,0,0,0,19,6,13,13,6,4,0,3,0,0,0,12,9,3,4.82015E+11,15000US482014542001,4.82015E+11," 54,732 ",653,363,435,133,885792.9558,5039.633889, 41 ,22.916667,27.462121,8.396465,41.2%
1228,1228,48,201,454100,1,10,3,10,2,8,8,0,0,0,8,0,0,0,9,2,7,7,0,0,0,7,0,0,0,3,3,0,4.82015E+11,15000US482014541001,4.82015E+11," 54,750 ",162,261,150,229,1852685.95,12444.54139, 20 ,32.543641,18.703242,28.553616,20.2%
1596,1596,48,201,552400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82016E+11,15000US482015524001,4.82016E+11," 54,750 ",357,203,262,111,80412.94211,1412.419984, 38 ,21.757771,28.081458,11.897106,38.3%
1417,1417,48,201,531200,2,1276,657,1276,292,984,974,914,9,0,48,0,3,10,1090,214,876,870,814,9,0,44,0,3,6,657,619,38,4.82015E+11,15000US482015312002,4.82015E+11," 54,805 ",49,169,345,492,7539121.202,11154.26649, 5 ,16.018957,32.701422,46.635071,4.6%
739,739,48,201,410200,3,1692,1187,1692,369,1323,1292,1084,69,9,129,1,0,31,1588,312,1276,1252,1057,66,8,120,1,0,24,1187,1044,143,4.82014E+11,15000US482014102003,4.82014E+11," 54,811 ",105,201,131,603,3713611.585,7726.309684, 10 ,19.326923,12.596154,57.980769,10.1%
755,755,48,201,410701,2,852,593,852,109,743,730,671,15,3,38,2,1,13,796,99,697,687,631,15,3,35,2,1,10,593,532,61,4.82014E+11,15000US482014107012,4.82014E+11," 54,844 ",11,0,181,592,2299069.012,6375.096844, 1 ,0,23.086735,75.510204,1.4%
1212,1212,48,201,453502,1,1962,574,1962,813,1149,1128,241,641,1,239,1,5,21,1370,518,852,841,210,425,1,201,1,3,11,574,542,32,4.82015E+11,15000US482014535021,4.82015E+11," 54,915 ",171,336,453,304,6511959.017,13583.09627, 14 ,26.582278,35.838608,24.050633,13.5%
671,671,48,201,334003,1,1876,658,1876,904,972,960,694,160,1,97,1,7,12,1437,616,821,815,603,121,1,84,1,5,6,658,632,26,4.82013E+11,15000US482013340031,4.82013E+11," 54,931 ",165,492,392,268,8850983.947,13541.19888, 13 ,37.357631,29.764617,20.349279,12.5%
402,402,48,201,310700,2,2219,839,2219,1672,547,531,476,32,6,16,0,1,16,1645,1149,496,485,435,29,4,16,0,1,11,839,749,90,4.82013E+11,15000US482013107002,4.82013E+11," 54,955 ",707,312,230,321,12298499.7,15860.23133, 45 ,19.872611,14.649682,20.44586,45.0%
985,985,48,201,431202,1,1773,1054,1773,467,1306,1260,778,313,4,157,0,8,46,1473,367,1106,1078,682,252,4,135,0,5,28,1054,918,136,4.82014E+11,15000US482014312021,4.82014E+11," 55,069 ",58,286,403,661,4939449.53,10241.98528, 4 ,20.3125,28.622159,46.946023,4.1%
232,232,48,201,232000,1,1638,604,1638,175,1463,1458,9,1445,0,2,0,2,5,1311,102,1209,1206,9,1195,0,2,0,0,3,604,577,27,4.82012E+11,15000US482012320001,4.82012E+11," 55,114 ",173,432,268,293,13019311.98,19237.08956, 15 ,37.049743,22.984563,25.128645,14.8%
494,494,48,201,314001,3,2066,1402,2066,207,1859,1770,705,393,9,658,0,5,89,1879,192,1687,1613,664,349,8,588,0,4,74,1402,1238,164,4.82013E+11,15000US482013140013,4.82013E+11," 55,156 ",20,172,207,1184,3025374.896,7582.748015, 1 ,10.865445,13.076437,74.794694,1.3%
1246,1246,48,201,454800,3,1080,651,1080,238,842,814,575,145,10,75,2,7,28,886,180,706,690,503,110,5,63,2,7,16,651,626,25,4.82015E+11,15000US482014548003,4.82015E+11," 55,170 ",213,319,674,488,4869437.309,14689.66281, 13 ,18.831169,39.787485,28.807556,12.6%
467,467,48,201,313100,1,2789,1514,2789,336,2453,2401,1603,520,3,266,2,7,52,2627,307,2320,2277,1535,478,3,252,2,7,43,1514,1286,228,4.82013E+11,15000US482013131001,4.82013E+11," 55,344 ",87,83,433,1364,29086250.37,26186.71825, 4 ,4.219624,22.013218,69.344179,4.4%
563,563,48,201,330500,2,1468,416,1468,744,724,715,28,678,1,4,0,4,9,1052,508,544,536,25,505,0,4,0,2,8,416,394,22,4.82013E+11,15000US482013305002,4.82013E+11," 55,387 ",350,460,254,161,4781310.244,11029.55013, 29 ,37.55102,20.734694,13.142857,28.6%
1478,1478,48,201,533400,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+11,15000US482015334003,4.82015E+11," 55,515 ",337,343,184,40,5982.437077,539.458955, 37 ,37.942478,20.353982,4.424779,37.3%
362,362,48,201,251700,2,2895,1040,2895,384,2511,2476,2405,36,11,22,2,0,35,1971,212,1759,1744,1698,23,6,15,2,0,15,1040,974,66,4.82013E+11,15000US482012517002,4.82013E+11," 55,519 ",315,588,792,137,55121976.15,36456.65745, 17 ,32.09607,43.231441,7.478166,17.2%
173,173,48,201,222502,2,2486,636,2486,2045,441,431,291,133,0,7,0,0,10,1661,1303,358,350,252,91,0,7,0,0,8,636,618,18,4.82012E+11,15000US482012225022,4.82012E+11," 55,688 ",688,397,212,135,8181510.048,22781.68287, 48 ,27.723464,14.804469,9.427374,48.0%
635,635,48,201,333000,1,2530,752,2530,2187,343,341,232,69,0,40,0,0,2,1775,1476,299,297,206,52,0,39,0,0,2,752,705,47,4.82013E+11,15000US482013330001,4.82013E+11," 55,724 ",722,677,308,103,8514871.565,14525.70658, 40 ,37.403315,17.016575,5.690608,39.9%
760,760,48,201,410800,1,1036,705,1036,152,884,866,797,19,0,47,1,2,18,922,133,789,778,720,19,0,38,1,0,11,705,614,91,4.82014E+11,15000US482014108001,4.82014E+11," 55,781 ",69,23,321,492,3654693.597,7922.441131, 8 ,2.541436,35.469613,54.364641,7.6%
1073,1073,48,201,433300,2,1747,623,1747,704,1043,1028,656,83,0,287,0,2,15,1355,478,877,871,562,65,0,242,0,2,6,623,594,29,4.82014E+11,15000US482014333002,4.82014E+11," 55,795 ",288,336,280,371,7753255.605,12266.35271, 23 ,26.352941,21.960784,29.098039,22.6%
1559,1559,48,201,550302,4,6,6,6,1,5,5,1,4,0,0,0,0,0,4,1,3,3,1,2,0,0,0,0,0,6,4,2,4.82016E+11,15000US482015503024,4.82016E+11," 55,887 ",321,480,791,390,4553657.461,14219.4827, 16 ,24.217962,39.909183,19.677094,16.2%
28,28,48,157,672400,2,31,10,31,8,23,23,14,6,3,0,0,0,0,20,5,15,15,8,4,3,0,0,0,0,10,10,0,4.81577E+11,15000US481576724002,4.81577E+11," 55,914 ",438,215,613,465,5882137.29,10352.42537, 25 ,12.420566,35.413056,26.863085,25.3%
60,60,48,201,210700,3,793,285,793,617,176,175,26,147,1,1,0,0,1,569,425,144,143,23,118,1,1,0,0,1,285,245,40,4.82012E+11,15000US482012107003,4.82012E+11," 56,029 ",158,58,14,18,2614396.7,6882.941052, 64 ,23.387097,5.645161,7.258065,63.7%
592,592,48,201,331500,5,820,324,820,30,790,784,1,778,3,2,0,0,6,656,20,636,634,1,628,3,2,0,0,2,324,309,15,4.82013E+11,15000US482013315005,4.82013E+11," 56,029 ",106,104,249,124,7681502.041,11879.02781, 18 ,17.838765,42.71012,21.269297,18.2%
898,898,48,201,422100,4,917,328,917,428,489,477,256,153,0,68,0,0,12,691,295,396,387,228,105,0,54,0,0,9,328,306,22,4.82014E+11,15000US482014221004,4.82014E+11," 56,176 ",179,105,299,109,5185171.709,9839.061742, 26 ,15.17341,43.208092,15.751445,25.9%
1650,1650,48,201,556000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82016E+11,15000US482015560002,4.82016E+11," 56,188 ",303,320,264,207,3932711.995,73852.04061, 28 ,29.250457,24.131627,18.921389,27.7%
1408,1408,48,201,530800,3,1821,863,1821,229,1592,1582,203,1369,2,6,0,2,10,1531,148,1383,1375,183,1183,2,5,0,2,8,863,802,61,4.82015E+11,15000US482015308003,4.82015E+11," 56,193 ",379,213,424,538,21106921.78,18601.24658, 24 ,13.706564,27.284427,34.620335,24.4%
758,758,48,201,410702,1,1163,1019,1163,154,1009,993,793,142,3,54,0,1,16,1110,130,980,965,770,141,3,50,0,1,15,1019,830,189,4.82014E+11,15000US482014107021,4.82014E+11," 56,250 ",68,123,317,496,5765908.563,12293.83026, 7 ,12.250996,31.573705,49.40239,6.8%
512,512,48,201,320500,2,2205,577,2205,1972,233,221,206,7,3,5,0,0,12,1460,1270,190,183,176,2,2,3,0,0,7,577,545,32,4.82013E+11,15000US482013205002,4.82013E+11," 56,356 ",499,534,182,49,6039933.3,9899.945376, 39 ,42.246835,14.398734,3.876582,39.5%
1302,1302,48,201,511400,3,941,427,941,622,319,310,293,10,0,6,0,1,9,712,429,283,276,261,8,0,6,0,1,7,427,393,34,4.82015E+11,15000US482015114003,4.82015E+11," 56,359 ",426,171,74,203,3018434.981,8769.860554, 49 ,19.565217,8.466819,23.226545,48.7%
653,653,48,201,333600,2,1024,349,1024,639,385,374,259,104,3,8,0,0,11,751,429,322,315,222,84,3,6,0,0,7,349,332,17,4.82013E+11,15000US482013336002,4.82013E+11," 56,429 ",109,111,98,209,11651009.7,19815.35877, 21 ,21.062619,18.595825,39.658444,20.7%
1266,1266,48,201,510500,1,1145,652,1145,425,720,700,640,34,0,24,0,2,20,943,301,642,625,569,30,0,24,0,2,17,652,552,100,4.82015E+11,15000US482015105001,4.82015E+11," 56,500 ",170,124,142,536,4334052.572,8328.805882, 17 ,12.757202,14.609053,55.144033,17.5%
1101,1101,48,201,450400,2,1001,437,1001,204,797,761,483,203,0,70,0,5,36,730,134,596,573,387,131,0,53,0,2,23,437,364,73,4.82015E+11,15000US482014504002,4.82015E+11," 56,576 ",94,91,202,220,1898736.149,6232.66892, 15 ,14.991763,33.278418,36.243822,15.5%
1535,1535,48,201,542200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+11,15000US482015422001,4.82015E+11," 56,591 ",788,810,1392,724,303694.258,20827.54189, 21 ,21.80937,37.479806,19.493807,21.2%
1538,1538,48,201,542302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+11,15000US482015423021,4.82015E+11," 56,641 ",501,838,903,760,396491.1479,4656.343943, 17 ,27.914724,30.079947,25.316456,16.7%
1242,1242,48,201,454600,1,2289,1223,2289,654,1635,1576,1149,246,5,169,2,5,59,1779,466,1313,1293,979,183,4,122,1,4,20,1223,1144,79,4.82015E+11,15000US482014546001,4.82015E+11," 56,667 ",69,320,1027,1027,22498561.87,36928.63662, 3 ,13.098649,42.038477,42.038477,2.8%
338,338,48,201,251100,5,2079,845,2079,447,1632,1599,1402,133,15,36,10,3,33,1572,270,1302,1291,1150,93,12,29,5,2,11,845,792,53,4.82013E+11,15000US482012511005,4.82013E+11," 56,691 ",294,216,510,465,36066818.47,30503.12269, 20 ,14.545455,34.343434,31.313131,19.8%
1520,1520,48,201,541300,3,544,144,544,268,276,266,92,101,0,73,0,0,10,329,153,176,171,62,57,0,52,0,0,5,144,141,3,4.82015E+11,15000US482015413003,4.82015E+11," 56,816 ",407,751,365,212,190474.7715,4078.215128, 23 ,43.285303,21.037464,12.21902,23.5%
786,786,48,201,411502,4,1204,865,1204,166,1038,1022,805,70,1,146,0,0,16,1135,156,979,965,764,63,1,137,0,0,14,865,794,71,4.82014E+11,15000US482014115024,4.82014E+11," 56,834 ",0,73,212,711,4034795.435,9046.639712, -   ,7.329317,21.285141,71.385542,0.0%
1528,1528,48,201,541800,1,2220,1115,2220,632,1588,1534,944,365,11,205,1,8,54,1699,429,1270,1236,802,267,9,151,1,6,34,1115,978,137,4.82015E+11,15000US482015418001,4.82015E+11," 56,838 ",238,561,759,562,41199081.81,39103.56082, 11 ,26.462264,35.801887,26.509434,11.2%
1234,1234,48,201,454301,4,1395,937,1395,401,994,950,189,616,3,133,0,9,44,1027,279,748,727,151,462,1,106,0,7,21,937,611,326,4.82015E+11,15000US482014543014,4.82015E+11," 56,850 ",284,212,299,344,6803461.916,14297.5906, 25 ,18.612818,26.251097,30.201932,24.9%
1164,1164,48,201,452100,3,1600,1020,1600,346,1254,1214,432,576,7,195,0,4,40,1390,285,1105,1072,402,484,6,176,0,4,33,1020,938,82,4.82015E+11,15000US482014521003,4.82015E+11," 56,875 ",0,41,304,751,2068350.205,5842.544707, -   ,3.740876,27.737226,68.521898,0.0%
551,551,48,201,330301,1,4489,1209,4489,2922,1567,1534,118,1243,10,159,2,2,33,2853,1789,1064,1044,85,827,2,128,2,0,20,1209,1172,37,4.82013E+11,15000US482013303011,4.82013E+11," 56,964 ",937,436,538,476,26321526.94,30803.91761, 39 ,18.265605,22.538752,19.941349,39.3%
1600,1600,48,201,552500,2,3,1,3,0,3,3,0,0,0,3,0,0,0,3,0,3,3,0,0,0,3,0,0,0,1,1,0,4.82016E+11,15000US482015525002,4.82016E+11," 56,976 ",215,778,730,647,2944476.993,19588.80138, 9 ,32.827004,30.801688,27.299578,9.1%
1533,1533,48,201,542000,3,3,1,3,0,3,3,0,0,0,3,0,0,0,3,0,3,3,0,0,0,3,0,0,0,1,1,0,4.82015E+11,15000US482015420003,4.82015E+11," 56,985 ",275,229,237,174,852311.4835,5931.265864, 30 ,25.027322,25.901639,19.016393,30.1%
597,597,48,201,331601,4,729,268,729,37,692,689,0,684,2,2,0,1,3,574,28,546,543,0,539,1,2,0,1,3,268,257,11,4.82013E+11,15000US482013316014,4.82013E+11," 57,120 ",15,290,93,140,3946944.318,10382.86307, 3 ,53.903346,17.286245,26.022305,2.8%
1460,1460,48,201,532700,1,947,409,947,229,718,694,255,393,4,38,2,2,24,763,154,609,596,242,311,2,37,2,2,13,409,385,24,4.82015E+11,15000US482015327001,4.82015E+11," 57,165 ",140,341,466,201,7581703.943,12055.3689, 12 ,29.703833,40.592334,17.508711,12.2%
964,964,48,201,430200,1,1380,796,1380,256,1124,1107,940,31,4,126,0,6,17,1109,187,922,907,781,25,4,94,0,3,15,796,706,90,4.82014E+11,15000US482014302001,4.82014E+11," 57,169 ",29,145,282,565,7622715.764,16481.1296, 3 ,14.201763,27.61998,55.337904,2.8%
1579,1579,48,201,551400,1,380,189,380,198,182,179,77,89,1,12,0,0,3,277,140,137,135,59,67,1,8,0,0,2,189,168,21,4.82016E+11,15000US482015514001,4.82016E+11," 57,181 ",8,385,235,113,706762.3443,6039.969669, 1 ,51.956815,31.7139,15.249663,1.1%
22,22,48,157,670602,1,1907,652,1907,508,1399,1393,36,1323,8,16,0,10,6,1349,328,1021,1017,31,963,4,14,0,5,4,652,605,47,4.81577E+11,15000US481576706021,4.81577E+11," 57,279 ",166,512,328,255,28683389.81,21857.93076, 13 ,40.602696,26.011102,20.222046,13.2%
1152,1152,48,201,451800,2,795,270,795,345,450,432,117,209,2,103,0,1,18,593,247,346,331,104,145,1,81,0,0,15,270,265,5,4.82015E+11,15000US482014518002,4.82015E+11," 57,331 ",362,170,584,610,18127090.69,33329.35999, 21 ,9.849363,33.835458,35.341831,21.0%
1506,1506,48,201,540602,1,138,48,138,75,63,60,21,31,2,6,0,0,3,86,50,36,36,11,18,2,5,0,0,0,48,39,9,4.82015E+11,15000US482015406021,4.82015E+11," 57,338 ",459,894,879,437,4151699.416,15349.95374, 17 ,33.495691,32.933683,16.373173,17.2%
1526,1526,48,201,541700,2,421,209,421,292,129,128,56,52,0,16,0,4,1,312,209,103,103,50,40,0,10,0,3,0,209,188,21,4.82015E+11,15000US482015417002,4.82015E+11," 57,394 ",363,695,816,424,100471992.1,79034.25882, 16 ,30.24369,35.509138,18.450827,15.8%
